full_name,net,ORAPM,DRAPM,oTS,oTOV,oSC,dTS,dTOV,dSC,RESID,PVAL,ci95,weff
Layden Blocker,-3.3396821505790637,-3.4401239789607723,0.10044182838170858,-2.05605783266684,-0.4555574400622331,-0.9285087062316993,0.16547917654593103,0.041727353759378125,-0.10676470192360059,0.0,-1.449103494458155,3.799971377588503,4367.645721770612
Jonah Pierce,-3.340607903956471,-2.518556795933803,-0.8220511080226676,-1.7862598274672805,-0.3205534538500586,-0.41174351461646397,-0.6130466760280857,-0.11220386157580699,-0.09680057041877493,0.0,-0.9413014004611044,3.8160681539157997,4131.076985844251
Amar Augillard,-3.3407469984848337,-2.5518862827787108,-0.7888607157061232,-1.9865112126321292,-0.19397163177902002,-0.3714034383675619,-0.7201230778603415,0.05107056235998342,-0.11980820020576508,0.0,-0.6341127079923636,3.952569639614145,2416.0568899438804
Iverson King,-3.341396714748584,-2.688030602512675,-0.6533661122359091,-1.8351793207613705,-0.12628393045956576,-0.7265673512917388,-0.4127191698923627,-0.14950203332007123,-0.09114490902347533,0.0,-1.093498224094851,3.9654787756034375,2320.7232914146507
Marvin McGhee III,-3.3414035176468544,-2.722507160960759,-0.6188963566860952,-1.8951231296457502,-0.18290408431767147,-0.6444799469973376,-0.40578021283458976,-0.1384906239940001,-0.07462551985750532,0.0,-1.0405001751665144,3.7479302141648607,6282.895518287798
Jackson Furman,-3.341775537861541,-2.355437140831672,-0.9863383970298689,-1.9611881148629593,-0.16619083893596448,-0.2280581870327484,-0.7392197443650144,-0.14013067167559023,-0.10698798098926426,0.0,-0.6413676786335674,3.9743626502209697,2251.1017940534143
Jaylen Wysinger,-3.341793711292694,-2.4793400035505258,-0.8624537077421683,-1.7574845969321882,-0.20976819491897356,-0.5120872116993638,-0.7135242779188844,-0.03929217031447304,-0.10963725950881084,0.0,-0.8707848364416213,3.8627057989081384,3318.2937851621296
Leif Moeller,-3.342508636777696,-2.475766493113673,-0.8667421436640227,-1.8406351617830885,-0.1790836074461949,-0.4560477238843895,-0.5208548742204411,-0.23684552615432036,-0.10904174328926135,0.0,-0.981018600774166,3.883938875956933,3061.8793161935578
Kyler D'Augustino,-3.342813696635596,-2.4176108875620943,-0.9252028090735015,-1.7058277376092223,-0.024275285879997194,-0.6875078640728748,-0.9162969272180638,0.08687656275425742,-0.0957824446096952,0.0,-0.7206890318083098,3.8719373765634604,3192.2510812096616
Jalin Rice,-3.3435302661269466,-2.736963660425176,-0.6065666057017705,-1.8146882171881091,-0.21975302826405915,-0.7025224149730083,-0.4912530428044284,-0.02263850738409172,-0.09267505551325038,0.0,-1.0375890061344095,3.99566824887805,2121.6911135558603
Sam Hofman,-3.343579258777932,-2.5957315962390357,-0.7478476625388962,-1.9326395836517176,-0.06645433038680779,-0.5966376822005102,-0.5702090039863881,-0.09941189687264287,-0.07822676167986531,0.0,-0.8407306711398261,3.9635931371917463,2321.043780229805
Julius Rollins,-3.3447700783760475,-2.460794159264001,-0.8839759191120466,-1.786479506633425,-0.15295543252654598,-0.52135922010403,-0.6413608622502058,-0.1418054786201448,-0.10080957824169595,0.0,-0.9169297094924167,3.84169832452323,3638.1084896919765
Masen Miller,-3.3449167804701605,-2.5876248915824425,-0.757291888887718,-1.6948924071805707,-0.2082236731438992,-0.6845088112579728,-0.4703356982008937,-0.1863425597499711,-0.10061363093685331,0.0,-1.1796886750886963,3.980605962767307,2214.265431020232
Khaleb Wilson-Rouse,-3.3457659284199366,-2.61461124313752,-0.7311546852824167,-2.0102782285227323,-0.27452578332238864,-0.329807231292399,-0.7947035344515778,0.1470185821948457,-0.08346973302568465,0.0,-0.5407841654456266,4.015213424824271,2016.9264872565725
