full_name,net,ORAPM,DRAPM,oTS,oTOV,oSC,dTS,dTOV,dSC,RESID,PVAL,ci95,weff,nba_player_id,id_ambiguous,war,war_rate82,dollar_value
Dwight Powell,0.4593913767578436,-0.31940954790126613,0.665764918622747,-0.3134282535324141,0.036718677849298414,-0.0426999722181504,0.3181950524014136,0.38350524787820384,-0.03593538165687041,0.11303600603636271,0.3415885718524815,4.563298206888376,10138.060812156782,203939,False,1.671,2.175,5013091.0
Cameron Payne,0.4486817722185986,-0.6768799445308222,0.7499811753491953,-0.7338209340958163,0.5348396127582618,-0.47789862319326776,0.9774048438548028,0.24994935843283358,-0.47737302693844097,0.37558054140022556,-0.17048267894061342,4.516502651700125,10349.234518468238,1626166,False,0.045,0.168,134847.0
Ronald Holland II,0.44245008681551845,-1.707754193853508,1.4260610360973942,-1.4510891435978035,-0.24563847509393794,-0.011026575161766361,0.5226642710173867,1.1270785792315818,-0.22368181415157426,0.7241432445716321,0.6467317148243032,4.875044865702956,8883.095053335433,1641842,False,1.428,1.52,4283336.0
George Hill,0.4394066009180012,-0.8578735866463442,0.7512460103995349,-0.6296513762235145,0.11162110031495687,-0.3398433107377865,0.6970315740523672,-0.030645761509173843,0.08486019785634155,0.5460341771648105,-0.17400777407566195,8.655934818846294,2817.643549616915,201588,False,,,
Kentavious Caldwell-Pope,0.40217115062777,-1.1977858052560988,1.5477296068910953,-1.028661545298592,0.1916522426843505,-0.3607765026418571,0.48520317603582774,0.9435281005710051,0.11899833028426232,0.05222734899277348,0.8934021708977609,3.1211579901791557,21671.15308081849,203484,False,0.726,1.168,2178945.0
Stephon Castle,0.38946856756973924,0.270566980995278,0.04571603715118144,0.34830993520565573,-0.03727252632395188,-0.04047042788642586,0.8057592313732835,0.20275904926671634,-0.9628022434888185,0.07318554942327982,-0.8377861484324799,3.651893434641638,15829.835614642689,1642264,False,1.078,1.3,3233831.0
Luka Garza,0.36351174224047844,1.013239134285634,-0.6810132972230125,-0.5189521687296604,0.21009076308908842,1.322100539926206,-1.4678646330498777,0.1367939041106131,0.650057431716252,0.03128590517785701,2.3190426388421597,6.147290045840178,5586.579838909336,1630568,False,2.636,3.132,7906915.0
Jordan McLaughlin,0.3496094236782986,-0.38173924388428615,0.7498593579664529,0.813137027594754,-0.23215656427615222,-0.9627197072028879,-0.05610605766293002,0.5862261251681616,0.2197392904612212,-0.018510690403868102,-0.38891085584965734,6.223971100016669,5449.8030244482925,1629162,False,0.188,0.351,564541.0
Jordan Walsh,0.3285905335028684,0.6713397762861549,-0.6463028957727877,0.435125382026382,-0.2528569901272935,0.48907138438706643,-0.5275381138047703,0.1916847631704808,-0.3104495451384981,0.3035536529895011,0.11744961229175566,6.17959406074397,5528.624915056285,1641775,False,1.949,2.35,5845760.0
Rudy Gay,0.3150671910078865,-0.28231657990787123,0.37212196732802,-0.47370090480700794,0.5066127597122078,-0.31522843481307106,0.2762149000539835,-0.10918020351957697,0.20508727079361344,0.22526180358773773,0.2872913921731732,8.75688521124969,2753.0479511782664,200752,False,,,
Michael Porter Jr.,0.3069314283375021,1.218531872794085,-0.9623588781208696,0.6768161790300584,0.2987674108239321,0.24294828294009457,-0.08455759241831073,-0.548817270195452,-0.32898401550710693,0.05075843366428667,-0.3360855919385323,3.003896966370809,23396.222268402802,1629008,False,1.612,2.542,4836839.0
Jalen Williams,0.30257434780777925,-0.6133180664989868,0.9065240230122988,-0.3843510389903625,0.8060194534730954,-1.0349864809817197,-0.07493096563063528,1.3549387542767917,-0.37348376563385743,0.009368391294467204,0.7524879611343098,3.3158751081305327,19200.68792059178,1631114,False,0.716,1.834,2147315.0
Aaron Wiggins,0.29789976159078513,0.11721071824685414,0.128446193037707,-0.24509040424424455,0.40567907080887317,-0.04337794831777447,0.9961375429760648,0.055791660157501394,-0.9234830100958593,0.052242850306224,-0.5053902274472593,3.682243206629856,15569.992398160863,1630598,False,1.346,1.725,4039478.0
Jordan Clarkson,0.26611882379004503,0.758266423789737,-0.6683293345244032,0.29749377172765706,-0.15979518064556286,0.6205678327076427,0.03686617049038063,-0.38462639619697114,-0.3205691088178128,0.1761817345247113,-0.2444228529527041,3.626564315751031,16051.730326615118,203903,False,1.385,1.599,4153789.0
Goga Bitadze,0.25649304201226675,-0.9664254670159007,0.7448374697139166,-1.5374780464440645,-0.5667631910582718,1.1378157704864353,0.2896671465036862,0.38172198567525506,0.0734483375349754,0.47808103931425083,1.026222902638394,4.532832016670613,10274.998451992815,,True,,,
Dennis Smith Jr.,0.24093854443843055,-1.7239816518975495,1.4345476008982128,-1.6800297702257236,0.1454346807543182,-0.18938656242614413,0.519957879199813,0.4659106651349192,0.4486790565634805,0.5303725954377673,0.8706378400265737,7.052840353042735,4244.156521854271,1628372,False,,,
Jamir Watkins,0.2200761169559805,-0.3782193751030571,-0.04785185445744744,0.3422278391645381,-0.4745969092248224,-0.24585030504277278,-0.009531766645746328,0.6614349957324764,-0.6997550835441776,0.6461473465164851,-0.7587673020792963,7.365248303558303,3891.7422982148973,1642364,False,0.804,1.318,2411417.0
Tyler Kolek,0.15687337648953192,-0.949344976082301,0.7511847935092868,-0.18459111877270973,-0.30803426879702056,-0.4567195885125706,0.7099563635765651,-0.09475887086126096,0.13598730079398272,0.3550335590625461,-0.7235254273768694,7.805720277060664,3464.8747921977592,1642278,False,0.38,0.511,1141178.0
Gary Payton II,0.14411270515189056,0.5857074259474999,-0.3918981605470525,0.3101308811567806,0.12593254829780456,0.1496439964929147,-0.8724473656171909,1.089488841683749,-0.6089396366136105,-0.04969656024855684,0.7561257498608577,4.596226772737863,9995.205713779076,,True,,,
Jaylen Clark,0.11242931561205205,0.05942632791068758,-0.39570572004953286,-0.7901053846861452,0.682073362069306,0.16745835052752678,-0.26333218964878535,0.47987693474462,-0.6122504651453675,0.44870870775089733,0.7171581821960853,6.703546396480034,4698.24513119629,1641740,False,1.239,1.517,3718377.0
Jonathan Kuminga,0.10768850770460647,-0.9953382871852683,1.0551309255750918,-0.3819006073727271,-0.1653851075863631,-0.44805257222617817,0.32014623272831705,0.4396228014381468,0.2953618914086279,0.04789586931478296,0.12154701303423343,3.993715181223077,13236.05385773167,1630228,False,0.238,0.5422222222222222,714392.0
Elijah Harkless,0.10348682751849037,-0.27396155880647766,-0.13491506963143873,-0.13765996582255885,0.17511372261499297,-0.3114153155989118,-0.16187365189423375,0.601494986938069,-0.574536404675274,0.5123634559564068,-0.10934301072112379,9.328051117440099,2426.286403257709,1641989,False,0.211,0.6649999999999999,632770.0
Christian Koloko,0.0932748248202121,-1.7674291885333413,1.0823414720325502,-1.9010230271258088,-0.03698610657113566,0.1705799451636032,0.5017095339801221,0.2671235873146923,0.3135083507377357,0.7783625413210032,0.7142257766448956,8.275991100828232,3082.2884233300665,1631132,False,0.056,0.17000000000000004,167966.0
Montrezl Harrell,0.08630776950068053,-0.5330664598126352,0.394913651851743,-0.5994450906078604,-0.08783679483295627,0.1542154256281815,0.11144383046477309,-0.059968773480478584,0.3434385948674485,0.22446057746157277,0.3498484521821951,8.086199328594745,3228.6903102313154,1626149,False,,,
Ryan Nembhard,0.07701603974597437,0.3106349496235199,-0.04586530096340528,0.33180465629922634,0.3666378979818282,-0.3878076046575347,0.21257287729469432,-0.32035409349773064,0.061915915239631046,-0.18775360891414022,-0.2796078849338061,7.03742560159395,4262.736778223447,1642948,False,0.483,0.661,1450102.0
Jabari Smith Jr.,0.07620654775509117,-0.6887838460194228,0.5568206015175116,-1.5048843291627756,0.10001073331018281,0.7160897498331701,1.1159499504940198,-0.5440169365292147,-0.015112412447293597,0.20816979225700238,0.25697113416684464,3.107221982429488,21865.9434516677,1631095,False,3.789,4.088,11366303.0
Alperen Sengun,0.06911300567554957,0.6492286740115776,-0.6270298315945824,0.17354967959002948,0.26005021388594024,0.21562878053560788,-0.46630600415511136,0.1976033552794567,-0.3583271827189278,0.04691416325855435,0.3149551669820771,3.0369019356800404,22890.639820930264,,True,,,
Nique Clifford,0.05987721293180648,-0.4172938157401899,-0.011693304776395297,-0.08416192637319625,-0.3503141264526992,0.017182237085705557,-0.08255530273144217,0.22965367026698724,-0.15879167231194036,0.4888643334483917,-0.2622698914119468,5.599738417026576,6732.806840728532,1642363,False,1.682,1.864,5046266.0
Gordon Hayward,0.059421637012461725,-0.4653620805411205,0.543685878716376,0.24555413514640106,-0.06342216064862485,-0.6474940550388967,0.0020510537921159394,0.22242734600292235,0.31920747892133766,-0.01890216116279375,-0.16928139076326149,5.685801729358329,6530.245356469792,202330,False,,,
Jalen Johnson,0.04489046416648357,-0.8505486651251668,0.9142432251744887,-0.1568358597904705,-0.23761083621874457,-0.4561019691159517,0.6390785286111769,-0.04039143352221107,0.3155561300855229,-0.01880409588283838,-0.41854810877138443,3.399200622244816,18270.860582896457,1630552,False,2.918,3.323,8753085.0
Malik Monk,0.04119370871131889,0.5845306393678645,-0.7927485370426074,0.5070050284166252,0.3020489808022908,-0.2245233698510515,-0.028606533102336837,0.05226239572891856,-0.8164043996691891,0.24941160638606175,-0.6866163929890312,3.4324714601160813,17918.479866896785,1628370,False,0.798,1.072,2393504.0
Jarred Vanderbilt,0.037697550285894166,0.2866801931389893,-0.33739454893419685,-0.15841952128397782,-0.49561719514451325,0.9407169095674803,-0.9842830760739155,0.5677637633312723,0.07912476380844638,0.08841190608110172,1.0919882415626858,4.218721597590752,11861.937715739245,1629020,False,0.851,1.073,2552689.0
Grant Williams,0.03066860222330725,0.018040632265780787,-0.04047153622387645,0.5055755144864473,-0.2226422768411554,-0.26489260537951115,-0.11421410428899714,0.09173709594758817,-0.01799452788246747,0.05309950618140291,-0.41379231415554585,4.045514568140223,12899.269549129684,1629684,False,0.286,0.67,857993.0
Walker Kessler,0.02770611412926982,-1.0016473534369417,0.625628222006874,-0.8238365826444349,-0.9125454846056721,0.7347347138131656,2.2550195580296557,-0.9341863327799951,-0.6952050032427867,0.40372524555933753,-1.8072021068152884,4.728982054133445,9440.124071333426,1631117,False,0.019,0.308,56376.0
Lonzo Ball,0.025179812221544418,-1.0059833540165601,0.9277499172440453,-0.6505039778690445,0.17243163181096677,-0.5279110079584823,0.16456605805917895,0.3856297216781216,0.3775541375067448,0.10341324899405924,0.40770448303735085,5.607884225571522,6713.053136789775,1628366,False,0.059,0.139,177730.0
Domantas Sabonis,0.014046158997394032,-0.32461606494438533,0.4783862836007704,0.4110918137691007,-0.675284451406162,-0.060423427307324015,-1.4893683525397157,0.12373472165130055,1.8440199144891856,-0.13972405965899104,1.2320467574270002,3.2743407593091916,19690.867392992965,1627734,False,0.248,1.071,744638.0
Blake Griffin,-0.04662032855500575,-0.5094532509570873,0.28411966402711425,-0.6125711018444788,0.34283551850950206,-0.23971766762211055,-0.2453850471692198,0.1027282968392694,0.42677641435706465,0.17871325837496727,0.6326225620837256,9.348683871109294,2415.5258176750162,201933,False,,,
Danny Green,-0.04944002856475249,-0.034283275811319514,0.25541033779346783,0.5502622454031538,-0.1830792687864088,-0.40146625242806455,-0.23154706746964743,0.22593366617347954,0.2610237390896357,-0.2705670905469008,-0.09758811595135808,8.019517342335144,3282.5951596094246,201980,False,,,
T.J. McConnell,-0.06242104422333039,0.5869474078423815,-0.45461054825333924,1.5229694103507714,0.2554066805563072,-1.191428683064697,-1.1014313663553563,0.8597286699305544,-0.2129078518285373,-0.19475790381237268,-0.28920118440637266,3.7844719949123573,14740.169024546398,204456,False,1.156,1.693,3468718.0
Tristan da Silva,-0.0667298552429515,-0.4383983068799336,0.26801434665386015,-0.831439483953846,0.30709649563001484,0.08594468144389761,-0.13147477125895515,-0.4163157586019198,0.8158048765147351,0.10365410498312194,0.7925302949867277,4.383062754072772,10988.976672983576,1641783,False,2.851,3.076,8551786.0
Zach LaVine,-0.07149348480173978,0.6286317947251788,-0.6124727366159399,1.5869193718970362,0.03615510600523531,-0.9944426831770928,0.2887695804642774,-0.5395675809923233,-0.3616747360878941,-0.08765254291097868,-1.8595298942520748,3.3652968694190224,18640.99526398085,203897,False,0.311,0.67,931674.0
Jae Crowder,-0.07583351938914151,-0.2874325776946469,0.38306220380147704,0.1395597282110202,0.5320680632201766,-0.9590603691258437,-0.26477381790963495,0.13005678812916788,0.5177792335819441,-0.17146314549597164,0.22084371580544493,5.627928503959675,6665.236966864237,203109,False,,,
Mike Muscala,-0.07737940193889359,-0.3050904452980805,0.16819656579468614,0.2087007499590044,0.03318893776158013,-0.546980133018665,0.4014349205952954,-0.24168335982846992,0.008445005027860657,0.05951447756450076,-0.7470295500576941,8.183536883715467,3152.337442201448,203488,False,,,
Ethan Thompson,-0.07839636600279154,-0.4963431531180041,0.07041509949935518,-0.5486714586022048,0.42048701525702187,-0.36815870977282117,-0.22962996766317456,0.0953878602638438,0.20465720689868594,0.3475316876158574,0.3523733726467304,9.575367070647292,2302.533926346273,,True,,,
Monte Morris,-0.0816648423610199,-0.1585347071172135,0.06624804797771766,-0.15715978793942703,0.46016519491804647,-0.46154011409583295,0.5660721271570732,-0.315779600974971,-0.18404447820438458,0.010621816778475957,-0.5011989983571421,5.242082539551986,7682.558680638094,1628420,False,0.006,0.076,16606.0
Jock Landale,-0.08823632674479198,0.14312695804722675,-0.5657274763890188,-1.1024286800107121,-0.10744546984123098,1.35300110789917,-0.2649861871315612,-0.14771248871319997,-0.15302880054425763,0.33436419159700004,0.9448143488004813,4.638239787403499,9813.101353103415,1629111,False,1.3370000000000002,1.6126470588235293,4011586.0
Ryan Rollins,-0.10353989109485018,0.301574140190328,-0.31826219905699143,1.310023293238066,-0.22306482324102495,-0.7853843298067129,0.007433554570489623,0.01454991097587351,-0.3402456646033546,-0.08685183222818676,-1.3341449066752187,4.442813170713658,10695.418568229783,1631157,False,1.726,1.9130000000000003,5177762.0
RJ Barrett,-0.10533077443177052,0.7588648192677141,-0.8365570944561294,0.5426868794743238,0.5466487235400069,-0.3304707837466165,-0.6271506654148268,-0.48687005414980866,0.27746362510850603,-0.027638499243355263,0.006771510752087817,3.0987207993031474,21986.078042099434,1629628,False,1.471,2.116,4412877.0
Patty Mills,-0.13634040137696835,-0.8900041440957989,0.47731210284912173,-1.069714033579236,0.6830968792794688,-0.5033869897960318,0.580477305335689,0.1349549898472996,-0.23812019233386683,0.2763516398697088,0.07654468699686978,6.263158766916906,5381.812384917203,201988,False,,,
Daniel Gafford,-0.137224749847897,-0.4917838452663409,0.13657243739905534,-0.696529635074238,-0.45198143504575045,0.6567272248536477,1.3652574747062796,-0.622554023607241,-0.6061310136999832,0.21798665801938855,-1.023939247499327,3.7450544565043367,15052.203784522992,1629655,False,1.943,2.897,5830237.0
Chris Paul,-0.13871159765984264,0.05269308969991249,-0.010153496721703903,0.5122969347209945,0.7051001867781196,-1.1647040317992015,0.4277309123451646,-0.031728216103239004,-0.4061561929636295,-0.18125119063805123,-0.8974882540879503,3.66628396287735,15705.848341139452,,True,,,
Maxi Kleber,-0.1443533894004626,-0.6731225281761037,0.5909881359002851,0.6736730323436828,-0.16803927722198336,-1.1787562832978031,0.5226736743629712,-0.1731704979211716,0.24148495945848542,-0.06221899712464396,-1.2784810989824729,4.8649314019805106,8919.894987010128,,True,,,
Leonard Miller,-0.14772187137955006,0.45546012830530896,-0.4492300217379218,0.678340788805988,0.18047982813961178,-0.4033604886402909,-0.006007227029623724,-0.027519986768487995,-0.41570280793981007,-0.1539519779469372,-0.6661034552089772,8.306777926339882,3059.544929702005,1631159,False,0.28300000000000003,0.5158,848790.0
Wendell Carter Jr.,-0.15324873995055943,-1.4668095605865432,1.437766640399061,-0.681587785183603,-0.21646667345186416,-0.5687551019510761,1.1733913263774314,-0.0883314054713454,0.3527067194929749,-0.12420581976307721,-0.5208464613813109,3.1794554982229415,20883.683192373028,1628976,False,2.961,3.154,8884483.0
Alec Burks,-0.16328522024773717,0.003187821876402097,-0.14612508385184136,-0.33505336965268845,0.43124854308467647,-0.09300735155558593,-0.09287558685263056,-0.208715883027396,0.1554663860281852,-0.020347958272297906,0.2849916945298797,4.9667398185240295,8557.958308817482,202692,False,,,
Marcus Sasser,-0.16367110724656297,0.07616689979362923,-0.45118516418457444,1.01217877536823,-0.08469063732370989,-0.851321238250891,-0.12667281491456558,0.44745250635347733,-0.7719648556234862,0.21134715714438224,-1.2605242248446098,5.79532112953232,6285.757288299107,1631204,False,0.01,0.023,31041.0
Jalen Duren,-0.16543531124852573,0.4267953830790565,-0.7033159179687513,-0.29561555559538266,-0.22242415755915107,0.9448350962335903,-0.8739159419805235,0.022570695860003594,0.1480293281517686,0.11108522364116902,0.8930109626862115,3.300495984959839,19380.041980278424,1631105,False,3.813,4.532,11439719.0
Damion Lee,-0.19809920153138927,-1.0588823120675128,0.6157873489153484,-0.3341666538033647,-0.251162714636112,-0.4735529436280361,-0.07276564284286127,0.059031354300670656,0.629521637457539,0.2449957616207752,-0.03616266650593847,7.197563425299292,4075.131799765949,1627814,False,,,
Josh Green,-0.19991940135123343,-0.9585252573541418,0.5904928452298053,-0.7908474454812232,0.051466868693599406,-0.219144680566518,0.1470093934579989,0.45839404635186987,-0.014910594580063455,0.16811301077310314,0.2758056398988878,3.8755216755906776,14055.70114865989,1630182,False,0.492,0.7079999999999999,1476594.0
Daniss Jenkins,-0.20033981090021846,-1.024839734273026,0.391176628214324,-1.340795481922144,-0.10640934614708296,0.4223650937962009,0.16161243074198323,0.5847281995109069,-0.35516400203856613,0.43332329515848356,0.5455199451214587,5.7207966456224275,6450.60517675997,,True,,,
Malcolm Brogdon,-0.21263711917299466,-0.1885500118656935,-0.08414290848824887,-0.5133039120470406,0.4429099792145104,-0.1181560790331633,0.36612253778569354,-0.17964687322871023,-0.2706185730452322,0.06005580118094772,-0.12551154609259532,5.07158439178946,8207.773452841666,1627763,False,,,
Naji Marshall,-0.21384215206562984,-0.35665355564432855,0.1481418367355211,0.05806863808128532,0.22774868173204071,-0.6424708754576546,-0.03600105107686164,0.22891062346059765,-0.044767735648214936,-0.005330433156822384,-0.23057930591323114,3.390140076769618,18368.70827018419,1630230,False,1.949,2.16,5847997.0
Jared McCain,-0.2165405293797843,-0.09287023667685113,-0.27719263647968573,-0.580534911999701,0.13063677146548675,0.3570279038573631,-0.34509168378290694,-0.19178874245047015,0.25968778975369133,0.15352234377675256,0.555563722626071,5.661646473968561,6586.081521295695,1642272,False,0.23700000000000002,0.29088059701492536,712133.0
Matisse Thybulle,-0.22983568525203968,-1.988155492452786,1.6373845405653251,-1.6942882074549612,0.06288271463048388,-0.3567499996283085,0.24856909919365458,1.5943595485554327,-0.20554410718376223,0.1209352666354212,1.094948156373846,4.75580890329079,9334.113082762415,1629680,False,0.161,0.441,484132.0
Nae'Qwan Tomlin,-0.23663716207984464,-0.7943082507843514,0.31151838778464186,-0.8918201178612157,-0.22572976240191983,0.3232416294787842,-0.03627913174441122,0.31455005806457564,0.033247461464477455,0.2461527009198649,0.44530938660591746,7.391124121153865,3864.564266601675,,True,,,
Brandon Ingram,-0.2597565159054912,0.25334398029868643,-0.42935057150041467,1.2920735186036159,-0.30200164367212856,-0.7367278946328009,-1.0342850695340016,-0.15341964788927412,0.7583541459228611,-0.08374992470376297,-0.43379504027134264,3.267619889598225,19771.96172622991,1627742,False,2.679,2.853,8037017.0
Trey Lyles,-0.27802231460013616,-0.004479581383225184,-0.3898689107770411,-0.43430546683331817,0.14501312226730284,0.28481276318279014,-0.6274626546458223,-0.17289807570566876,0.4104918195744499,0.11632617756013014,0.6674196293188741,4.992150411002411,8471.15479124244,1626168,False,,,
Jonas Valanciunas,-0.28975608121927043,0.03186082900323406,-0.37890973322355714,-1.010405748466301,-0.5063792560392995,1.5486458335088344,-0.10747093085792442,-1.1559998790923491,0.8845610767267165,0.05729282300105265,0.7708277751039023,3.6452501476724524,15887.596825671586,,True,,,
Baylor Scheierman,-0.2948587476132717,-0.7219373319469331,0.3036595731796156,-1.12184855743931,0.2311145901145647,0.16879663537781214,0.2990227409626184,-0.31351715090484433,0.31815398312184157,0.1234190111540458,0.4045480577093741,5.788264792691471,6301.094531833033,1631248,False,1.275,1.358,3825495.0
Trae Young,-0.2969368957590913,2.6539996050365895,-2.9039140621293478,2.6034510706972913,0.4633219966835844,-0.41277346234428625,-2.0477933258248036,0.04288059305213238,-0.8990013293566768,-0.047022438666333044,-0.8055722019652463,3.2953042089118383,19441.133605753887,1629027,False,0.053,0.2916666666666667,159949.0
Dylan Cardwell,-0.32779473809630866,-1.659710063148987,0.6705542251588688,-2.083700867511498,-0.42083972990393026,0.8448305342664413,0.061436370181577354,0.16909235134014713,0.44002550363714427,0.6613610998938095,1.0331086593398024,8.15572385456027,3173.8586841881265,1642928,False,0.91,1.736,2730313.0
Kyle Lowry,-0.32982650619209275,-1.4361434605073635,0.9724491978524478,-0.9714530515197666,0.09284463039920443,-0.5575350393868014,0.17815237564016062,0.6785089410295642,0.11578788118272301,0.133867756462823,0.3296064132246902,4.368324680313794,11063.259173286859,200768,False,0.02,0.119,60700.0
Simone Fontecchio,-0.334245461775446,-0.1490138326626982,-0.06779168436566668,-1.0006376286137646,0.07779427539511018,0.7738295205559562,-0.3235204821726018,-0.19627413922055095,0.4520029370274861,-0.11743994474708114,1.1073525937580015,4.33172672018285,11251.021564390447,,True,,,
Nikola Vucevic,-0.33777976836235957,-0.22642447682937328,0.006213016006668237,0.6229023940988276,0.30926686690672583,-1.1585937378349267,-0.1877029144390064,-0.9505331442424386,1.1444490746881133,-0.11756830753965453,-0.6554109404825263,2.969506448256553,23941.142893650485,202696,False,1.75,2.2776349206349207,5250131.0
Joe Harris,-0.34373094402368154,-0.16414593132650745,-0.24607931229002802,0.2805921059785394,0.17937209656414504,-0.6241101338691919,0.17472662447070392,-0.07498946719419544,-0.3458164695665365,0.06649429959285391,-0.8655439740657789,7.097805849993489,4190.730836225046,203925,False,,,
Georges Niang,-0.36209465460226864,0.6431665670842878,-0.8494330271747164,0.9296712587153877,0.49353383036111687,-0.7800385219922169,-0.31427703404754037,-0.40693909406190004,-0.12821689906527584,-0.15582819451184005,-0.8216606847582759,4.2029012686876115,11951.577915995462,1627777,False,,,
Grayson Allen,-0.3727480760773205,0.7047846324012739,-0.9005554699583473,0.2176561943549245,0.6599410166830086,-0.17281257863665928,-0.41846008333830303,-0.13872940354739074,-0.34336598307265354,-0.17697723852024705,0.005033051426305057,3.349726116001837,18814.92496945563,1628960,False,1.011,1.6259999999999997,3033712.0
Jaden McDaniels,-0.38446691814181855,-0.7654061685612177,0.34230828780591777,-0.6110056794860909,0.0457040275887531,-0.20010451666388002,0.4934011253006802,-0.05229344718272643,-0.098799390312036,0.03863096261348137,-0.30549332656988937,2.77570370789342,27401.042260294795,1630183,False,3.752,4.273,11254859.0
Egor Dëmin,-0.3876342642577859,-0.7109159371316625,0.33757644318757285,-0.3115556560655066,-0.1201974181907887,-0.2791628628753671,-0.9197881349480171,0.39929836524071144,0.8580662128948785,-0.014294770313696303,0.8580042970694342,6.843789636354728,4507.371012052724,1642856,False,0.092,0.145,275789.0
Patrick Beverley,-0.39311154850437124,-0.93143128933318,0.30159816502524683,-1.178352847093941,0.43759441939133153,-0.19067286163057034,-0.09128256100166651,0.28005767348921273,0.11282305253770064,0.2367215758035619,0.6398022837876746,5.415727327640635,7197.8073923131615,201976,False,,,
Mohamed Diawara,-0.4115842650779771,-0.4361189399290015,-0.04101893211400222,-0.12218593280810136,0.05927648127040224,-0.3732094883913024,-0.0608906031591836,0.0752279224647142,-0.05535625141953282,0.06555360696502666,-0.29406133607571877,9.37442924698798,2402.2761653138277,,True,,,
Carter Bryant,-0.41229825083750427,-0.6239535454554184,-0.00036041219194582474,0.20854233205675904,-0.1980228521523758,-0.6344730253598017,0.6177938003836332,-0.30911969839987646,-0.30903451417570255,0.21201570680985993,-1.4506500900877564,7.519092853916146,3734.453439288625,1642868,False,0.072,0.083,215403.0
Wesley Matthews,-0.44397947640311486,-0.9716837416223236,0.19552328255547302,-0.9200390477480265,0.27449172385188597,-0.3261364177261831,0.1447177266885521,0.017287185715337106,0.033518370151583814,0.33218098266373575,-0.0008391380073762347,7.369359553741977,3887.6034875080386,202083,False,,,
Jaylen Wells,-0.4618546693994804,0.6925988358793407,-1.1918231872793956,0.4619614962909044,-0.0929191339890217,0.3235564735774579,-1.1908654313979716,-0.0028860176015769318,0.0019282617201529656,0.037369682000574556,0.2296795837070123,4.23958585866555,11745.356475286739,1642377,False,1.56,1.853,4678595.0
Furkan Korkmaz,-0.4689995110962422,-0.6563951279946584,-0.10244589176185787,-0.3629586877268499,-0.07465669814403211,-0.21877974212377638,-0.07407845235570543,0.1647677784620288,-0.19313521786818125,0.2898415086602741,-0.3218038796739609,8.297325181878485,3066.4889424381863,,True,,,
Jamaree Bouyea,-0.4718729916704233,-1.998254971828447,0.5550921459737485,-1.5569097032731611,-0.18000730397645465,-0.26133796457883113,0.6204096139875881,0.2154797029055017,-0.2807971709193413,0.9712898341842752,-0.5066627365691254,8.903199688520635,2663.309231122134,1631123,False,0.206,0.36699999999999994,616871.0
Andrew Wiggins,-0.48518166252001077,-0.7843059458466799,0.191614425165274,-0.746865290650276,0.2261412113638825,-0.2635818665602864,0.3346564566337155,-0.03833563866830452,-0.10470639280013698,0.10750985816139508,-0.18048268666484546,3.106321658630663,21878.631225721052,203952,False,1.099,1.325,3296736.0
Oshae Brissett,-0.4958000438596131,0.01310077999448836,-0.6286854936569174,-0.2377807554069123,0.00690273728868758,0.24397879811271309,-0.6242810079811021,0.11516739765268563,-0.119571883328501,0.11978466980281594,0.24647704972558532,6.800073527904152,4565.506250607674,1629052,False,,,
De'Andre Hunter,-0.49972835430918977,0.32318037550834566,-0.643999356210361,0.7824103751029088,0.2358011652079105,-0.6950311648024735,-0.8451367700992105,0.18670477106336772,0.014432642825481894,-0.17890937360717446,-0.2580925857057134,3.5294075644322076,16947.65415797989,1629631,False,0.648,1.2091363636363637,1945972.0
Quenton Jackson,-0.5074759516401921,-0.8819368772338784,0.48081723637691304,-0.17322004906399313,-0.1157865560679656,-0.5929302721019196,-0.6617056017841744,0.4558397453644862,0.6866830927966012,-0.10635631078322677,0.43380600999120217,6.8695229486414116,4473.637481055595,1631245,False,0.656,1.121,1968836.0
Jevon Carter,-0.5129892048122598,-0.6585152931482805,-0.037220830445180014,-1.5015387581690158,0.7219991732474262,0.12102429177330905,0.3727591261950031,-0.14292309610403772,-0.2670568605361454,0.18274691878120064,0.43304350838055217,4.731455227092729,9430.255592010426,1628975,False,0.053000000000000005,0.08365384615384615,159791.0
Keon Ellis,-0.5186697914594549,-0.6183321613746148,-0.010050013050916351,-0.7161533078801599,0.08481941290810613,0.013001733597438999,-0.31171126361398643,0.8010272426420965,-0.4993659920790264,0.10971238296607622,0.39948239706861516,4.180440422872253,12080.049972962526,1631165,False,0.586,0.6768309859154931,1759089.0
Caris LeVert,-0.5243532916612987,-0.37825058678658285,-0.35300223004846176,-0.5031179741509543,0.5286412419730936,-0.40377385460872217,0.534181328708087,0.05827158395006848,-0.9454551427066172,0.20689952517374588,-0.7623161713921773,3.421156006507908,18037.33517303258,1627747,False,0.506,0.703,1518168.0
Kyle Filipowski,-0.5444158567264372,0.665785015013503,-0.9245107571350177,0.6541047184133437,0.13653076295774497,-0.12485046635758584,-1.3504100433064778,0.2609580791120792,0.16494120705938098,-0.28569011460492244,0.4375795827716193,4.47381515624553,10547.673852383323,1642271,False,2.153,2.293,6458545.0
Dejounte Murray,-0.5461427540873438,0.040934928841218576,-0.7080398964909315,-0.4138839316108843,0.5831579142786169,-0.12833905382651395,-0.9450465765641016,0.26745281854092673,-0.0304461384677566,0.12096221356236914,0.6918255405252731,3.650486833788049,15842.050137728136,1627749,False,0.07,0.411,210581.0
